amount,time,category,age,location,previous_trans,is_fraud
5.1,4,dining,24,Houston,13,0
9.09,1,travel,20,Phoenix,11,0
49.99,12,dining,37,San Diego,16,0
69.93,16,entertainment,22,Phoenix,20,0
71.51,16,groceries,84,San Jose,17,0
12.88,17,groceries,55,Los Angeles,13,0
10.24,20,gas,73,Philadelphia,19,0
18.03,8,utilities,40,San Antonio,20,0
44.16,5,dining,19,New York,17,0
196.88,19,entertainment,38,San Jose,15,0
2.84,2,travel,31,Dallas,16,0
25.41,7,utilities,79,Philadelphia,8,0
6.69,2,dining,28,Houston,15,1
4.56,0,utilities,21,Los Angeles,19,0
105.67,19,dining,64,Dallas,14,0
63.66,12,gas,37,Philadelphia,15,0
56.79,20,gas,69,Dallas,10,0
100.01,4,groceries,33,Los Angeles,13,0
18.62,15,travel,62,Phoenix,19,0
19.7,20,entertainment,25,Philadelphia,14,0
456.18,23,gas,79,Phoenix,24,0
24.63,15,groceries,38,Philadelphia,21,0
80.01,23,utilities,81,Chicago,19,0
33.37,11,electronics,47,Dallas,18,0
3.6,12,gas,53,Los Angeles,17,0
2.85,3,utilities,22,Los Angeles,16,0
16.53,8,electronics,55,Phoenix,15,0
117.6,15,dining,36,San Jose,10,0
85.28,0,groceries,44,Chicago,14,0
99.18,4,dining,30,Los Angeles,13,0
10.13,20,entertainment,26,Philadelphia,14,0
230.22,4,travel,34,Philadelphia,21,0
10.4,23,gas,61,San Antonio,19,0
42.75,18,electronics,62,Houston,6,0
32.71,8,gas,59,San Diego,14,0
26.88,7,travel,68,Chicago,16,0
165.06,18,dining,75,San Jose,13,0
14.21,17,groceries,75,New York,14,0
6.56,14,groceries,47,Phoenix,20,0
33.92,3,dining,22,Philadelphia,7,0
20.5,14,dining,25,Chicago,16,0
1906.19,12,groceries,54,Los Angeles,17,0
74.58,17,entertainment,64,Chicago,11,0
20.26,19,electronics,62,Chicago,20,0
9.32,4,travel,22,San Antonio,15,0
3.47,17,utilities,80,New York,13,0
9.68,7,gas,64,Houston,17,0
38.01,0,dining,42,Chicago,11,0
183.61,18,dining,67,San Jose,18,0
127.23,22,gas,62,San Antonio,13,0
43.59,16,groceries,47,New York,16,0
22.47,1,travel,65,San Diego,13,0
45.72,18,travel,68,San Jose,15,0
17.77,15,entertainment,72,San Antonio,11,0
260.35,17,electronics,72,San Diego,14,0
26.39,1,entertainment,63,San Diego,8,0
29.86,5,entertainment,48,Dallas,16,0
2.32,6,travel,51,New York,11,0
26.19,5,electronics,85,Dallas,16,0
90.36,5,electronics,50,New York,10,0
9.2,8,electronics,73,Chicago,16,0
13.45,7,gas,75,San Antonio,15,0
85.73,23,groceries,74,San Diego,19,0
5.63,21,electronics,34,Phoenix,11,0
117.84,20,travel,28,New York,8,0
17.49,8,gas,88,Chicago,13,0
20.77,11,groceries,34,San Antonio,20,0
8.6,17,utilities,27,Los Angeles,13,0
52.13,22,dining,43,Los Angeles,14,0
633.87,5,entertainment,23,Dallas,13,1
84.59,22,electronics,33,Philadelphia,17,1
11.74,3,utilities,21,Houston,14,0
129.38,6,electronics,79,San Jose,16,0
22.65,17,entertainment,81,Dallas,23,0
172.32,19,travel,73,San Antonio,12,0
87.18,4,travel,40,San Antonio,17,0
0.97,17,entertainment,50,San Diego,12,0
9.93,9,utilities,48,Chicago,14,0
102.85,7,groceries,24,Los Angeles,9,0
39.73,0,dining,22,New York,17,0
9.69,14,dining,54,Los Angeles,11,0
15.48,2,dining,18,Chicago,12,0
3.36,14,groceries,87,Phoenix,14,0
29.78,13,electronics,62,San Diego,18,0
470.04,0,entertainment,64,Chicago,15,0
87.0,20,entertainment,85,San Antonio,16,0
458.75,7,groceries,47,Phoenix,19,0
95.48,6,utilities,77,Phoenix,12,0
113.63,8,dining,41,San Diego,15,0
353.86,17,gas,48,San Jose,10,0
52.08,11,entertainment,45,Phoenix,18,0
26.45,7,travel,62,San Jose,20,0
114.34,7,travel,21,San Antonio,11,0
189.54,5,gas,78,San Jose,17,0
18.62,2,entertainment,56,San Diego,23,0
13.93,1,dining,41,San Diego,15,0
39.12,13,dining,88,Chicago,15,0
89.82,7,dining,63,Houston,11,0
86.29,5,utilities,70,San Diego,17,0
6.0,3,travel,65,Phoenix,21,0
328.3,4,utilities,26,New York,14,0
15.34,20,groceries,39,San Antonio,13,1
24.09,12,electronics,19,Chicago,11,0
11.21,8,dining,33,Los Angeles,22,0
843.87,12,groceries,22,San Jose,8,0
44.28,8,electronics,29,Phoenix,16,0
11.93,23,gas,69,New York,17,0
93.38,23,travel,43,Dallas,17,0
83.34,15,electronics,32,San Jose,11,0
26.44,11,electronics,84,Phoenix,9,0
90.81,1,entertainment,90,Philadelphia,16,0
12.3,18,electronics,76,San Antonio,16,0
18.33,15,entertainment,56,Dallas,16,0
2.97,23,electronics,80,Phoenix,11,0
6.76,12,entertainment,42,Houston,17,0
289.79,4,travel,58,Chicago,12,0
237.39,22,travel,45,Phoenix,19,0
35.84,23,electronics,38,San Jose,14,0
243.6,5,gas,78,San Jose,9,0
27.33,20,gas,74,Chicago,17,0
24.73,23,utilities,28,Phoenix,14,0
35.44,16,gas,36,San Diego,22,0
28.51,16,travel,18,Los Angeles,13,0
25.58,16,groceries,49,Houston,17,0
130.59,2,gas,51,San Diego,15,0
39.65,12,groceries,34,Phoenix,14,0
77.87,11,entertainment,72,San Diego,16,0
114.17,5,utilities,36,Philadelphia,20,0
52.76,21,dining,59,New York,11,0
10.34,20,entertainment,76,Phoenix,11,0
6.53,12,electronics,90,San Jose,13,0
39.59,13,gas,55,Los Angeles,16,0
26.96,6,travel,48,San Antonio,21,0
36.78,4,utilities,83,San Jose,16,0
32.48,13,entertainment,86,Houston,16,0
735.31,17,entertainment,67,Los Angeles,22,0
6.71,3,groceries,47,New York,23,0
3.04,0,electronics,52,Phoenix,5,0
49.35,6,entertainment,76,San Jose,17,0
21.08,19,groceries,34,San Diego,12,0
48.39,12,utilities,83,San Diego,13,0
66.73,3,entertainment,38,San Jose,16,0
154.61,12,dining,69,Los Angeles,15,0
5.43,3,dining,82,Philadelphia,19,0
16.98,2,groceries,31,San Antonio,14,0
55.4,7,dining,33,San Jose,14,0
83.48,19,electronics,72,New York,14,0
460.42,7,travel,26,Phoenix,12,0
104.26,16,dining,25,Philadelphia,18,0
30.93,14,utilities,90,San Antonio,11,0
11.38,3,entertainment,51,Dallas,11,0
16.82,5,groceries,50,Chicago,14,0
16.26,23,entertainment,24,San Diego,19,0
72.7,21,travel,38,San Jose,12,0
45.08,5,entertainment,22,Chicago,23,0
6.76,9,entertainment,88,Dallas,19,0
19.63,3,groceries,29,San Diego,16,0
94.92,8,travel,76,Dallas,13,0
50.5,15,utilities,75,Phoenix,18,0
65.52,6,groceries,54,Dallas,15,0
52.43,13,gas,62,Chicago,19,0
233.16,5,travel,42,San Antonio,18,0
43.96,0,travel,44,Chicago,18,0
20.84,17,entertainment,68,Philadelphia,16,1
11.04,11,electronics,59,San Diego,11,0
44.68,21,electronics,88,Los Angeles,20,0
1.77,14,utilities,59,San Diego,19,0
26.55,0,entertainment,77,New York,15,0
25.87,14,electronics,89,Houston,15,0
6.44,14,groceries,75,San Antonio,9,0
10.87,15,utilities,89,New York,14,0
87.5,20,entertainment,39,Philadelphia,15,0
43.68,0,dining,75,San Jose,15,0
37.42,2,groceries,28,Philadelphia,19,0
47.83,11,electronics,23,San Antonio,19,0
37.01,6,electronics,39,Dallas,21,0
147.15,4,electronics,29,San Antonio,21,0
38.4,0,electronics,44,Chicago,21,0
5.76,0,travel,18,Houston,8,0
234.2,14,dining,81,New York,19,0
51.65,7,utilities,56,Phoenix,26,0
16.33,10,utilities,77,San Antonio,25,0
7.36,13,electronics,87,Chicago,16,0
53.26,22,utilities,71,Philadelphia,12,0
28.77,12,dining,42,Chicago,15,0
218.98,18,groceries,37,Houston,13,0
21.87,11,groceries,53,Phoenix,12,0
12.12,21,gas,40,Philadelphia,12,0
97.02,18,utilities,18,Philadelphia,12,0
100.52,3,electronics,44,New York,19,0
40.54,3,entertainment,69,San Diego,19,0
74.56,2,dining,19,Chicago,9,1
31.65,5,electronics,38,Houston,14,0
43.84,4,travel,26,San Diego,13,0
134.02,10,entertainment,65,Phoenix,16,0
70.13,8,dining,56,Philadelphia,20,0
27.03,2,travel,59,New York,14,0
167.81,8,utilities,88,San Diego,8,0
1.94,11,travel,62,Phoenix,18,0
388.58,2,utilities,19,New York,13,0
4.28,19,travel,84,San Antonio,23,0
15.6,16,entertainment,60,Los Angeles,16,0
31.53,20,travel,35,Philadelphia,22,0
27.78,11,electronics,56,Chicago,15,0
110.8,17,utilities,23,Philadelphia,15,0
9.31,3,groceries,59,Dallas,18,0
45.28,9,travel,69,Philadelphia,14,0
16.55,17,utilities,44,New York,14,0
47.19,7,groceries,32,Philadelphia,15,0
30.64,8,utilities,36,Chicago,13,0
37.02,18,gas,79,Houston,6,0
17.12,12,utilities,81,Houston,8,0
17.96,5,groceries,68,Dallas,14,0
46.75,21,groceries,64,San Diego,16,0
102.77,6,entertainment,74,San Antonio,11,0
16.15,20,dining,37,Phoenix,24,0
11.68,5,gas,37,San Jose,9,0
69.14,10,travel,81,Houston,15,0
31.85,16,travel,55,Chicago,13,0
89.71,18,gas,55,New York,17,0
11.17,11,utilities,82,Dallas,15,0
3.91,20,gas,22,San Diego,15,0
17.47,20,electronics,81,New York,17,0
13.2,23,electronics,44,Los Angeles,13,1
30.13,12,dining,37,New York,19,0
15.42,17,utilities,77,New York,18,0
80.58,6,entertainment,57,Dallas,16,0
23.43,22,groceries,23,Phoenix,17,0
39.67,4,utilities,90,Chicago,10,0
40.01,15,travel,53,Los Angeles,15,0
41.84,21,electronics,82,San Diego,9,0
32.17,3,electronics,28,San Diego,11,0
61.11,22,electronics,66,Philadelphia,16,0
12.75,0,entertainment,45,Los Angeles,16,0
177.56,3,travel,39,New York,15,0
24.93,2,entertainment,64,Philadelphia,9,0
6.86,3,groceries,83,New York,16,0
41.5,0,utilities,42,Philadelphia,10,0
11.92,11,utilities,84,San Jose,19,0
73.58,12,gas,49,Los Angeles,16,0
469.43,1,electronics,34,San Antonio,13,0
12.89,8,gas,57,San Jose,20,0
49.35,6,electronics,47,Los Angeles,21,0
4.03,12,groceries,76,Los Angeles,19,0
57.09,21,entertainment,45,Philadelphia,17,0
11.44,1,dining,64,Houston,16,0
15.65,0,dining,40,Philadelphia,12,0
8.83,17,dining,74,San Diego,18,0
79.72,6,travel,18,San Jose,23,0
110.92,17,groceries,46,Chicago,12,0
34.06,18,utilities,67,Phoenix,12,0
11.74,7,utilities,81,Phoenix,13,0
223.06,22,entertainment,54,San Jose,17,0
13.46,11,gas,78,Dallas,10,0
2.47,10,groceries,24,San Antonio,13,0
57.4,8,travel,81,Dallas,16,0
8.8,3,groceries,35,San Diego,15,0
108.45,6,groceries,46,Chicago,10,0
20.96,16,entertainment,77,Los Angeles,17,0
68.34,10,travel,71,Chicago,16,0
178.0,1,dining,89,Philadelphia,18,0
7.76,22,utilities,38,San Jose,13,0
16.79,17,electronics,38,Houston,17,0
30.24,21,gas,75,New York,13,0
209.57,11,dining,66,San Jose,19,0
15.03,8,travel,53,San Jose,13,0
16.23,10,utilities,34,Dallas,12,0
58.78,4,dining,70,Philadelphia,14,0
16.57,6,entertainment,32,New York,17,0
39.77,0,gas,57,Chicago,12,0
5.15,23,travel,68,New York,11,0
472.1,4,travel,82,Dallas,14,0
6.57,5,utilities,30,Houston,17,0
22.51,12,utilities,55,Los Angeles,16,0
31.85,10,groceries,43,Houston,17,0
328.73,7,groceries,32,Los Angeles,11,0
6.75,19,travel,22,Philadelphia,10,0
357.97,1,electronics,19,Philadelphia,17,0
82.16,14,entertainment,82,San Antonio,16,0
54.63,9,utilities,77,Dallas,12,0
10.16,7,groceries,73,Dallas,11,0
65.72,1,entertainment,55,Houston,12,0
13.9,20,gas,74,Dallas,18,0
151.41,14,dining,68,San Diego,14,0
10.33,5,dining,58,New York,20,0
28.91,4,travel,87,San Antonio,18,0
17.01,21,utilities,69,San Antonio,11,0
10.12,21,dining,18,San Jose,15,0
80.61,2,gas,35,Houston,12,1
62.96,10,utilities,44,San Antonio,21,0
141.29,10,groceries,89,San Jose,12,0
3.91,15,dining,59,San Jose,14,0
118.75,2,electronics,23,Phoenix,12,0
669.51,8,dining,41,Phoenix,14,0
19.26,2,utilities,62,Phoenix,22,0
321.88,18,electronics,88,Philadelphia,11,0
24.15,10,entertainment,24,San Antonio,14,0
6.38,13,dining,33,Phoenix,14,0
22.95,1,utilities,75,Dallas,14,0
116.49,6,dining,74,Dallas,12,0
12.11,9,dining,59,San Antonio,11,0
16.11,9,utilities,31,San Jose,14,0
67.51,19,electronics,73,Chicago,18,0
33.24,0,groceries,29,Houston,23,0
66.79,5,gas,32,Houston,13,0
44.05,20,dining,25,San Antonio,17,0
58.88,13,travel,75,Los Angeles,20,0
19.71,1,entertainment,70,Phoenix,15,0
43.73,5,utilities,26,Houston,13,0
10.88,0,dining,63,San Jose,9,0
155.42,2,gas,24,Dallas,14,0
15.47,3,groceries,61,New York,18,0
128.33,12,utilities,31,San Jose,15,0
25.02,2,dining,23,Chicago,18,0
42.2,14,entertainment,52,Philadelphia,18,0
18.28,12,travel,87,Houston,13,0
9.78,21,utilities,78,Chicago,13,0
4.08,10,dining,41,Philadelphia,19,0
9.33,3,electronics,90,Chicago,11,0
22.45,16,groceries,19,San Antonio,14,0
42.7,4,travel,68,New York,11,0
111.33,20,utilities,48,Dallas,10,0
19.4,23,dining,44,San Jose,16,0
11.49,7,travel,48,Los Angeles,13,0
5.86,20,electronics,87,Houston,13,0
58.91,23,utilities,60,Philadelphia,18,0
174.14,9,travel,69,Philadelphia,19,0
151.35,6,utilities,31,San Diego,19,0
77.63,16,utilities,76,San Diego,14,0
71.25,6,travel,37,Houston,12,0
253.95,23,utilities,69,Philadelphia,20,0
49.33,18,electronics,57,Dallas,16,0
71.91,8,travel,85,San Antonio,10,0
22.53,23,dining,61,San Diego,20,0
6.46,1,gas,23,San Diego,21,0
14.58,21,travel,74,Los Angeles,15,0
32.75,19,electronics,75,San Antonio,14,0
35.62,18,electronics,89,Chicago,26,0
334.13,5,electronics,47,San Antonio,12,0
36.51,9,dining,69,Los Angeles,18,0
136.27,12,dining,28,New York,21,0
19.65,1,gas,64,Dallas,16,0
22.78,9,gas,22,San Jose,12,0
6.72,9,utilities,20,San Jose,10,0
13.59,4,utilities,32,New York,19,0
62.33,21,entertainment,19,New York,15,0
33.42,3,gas,19,Chicago,9,0
102.67,22,gas,89,New York,20,0
41.16,1,utilities,71,San Antonio,20,0
21.69,6,electronics,63,San Antonio,15,0
436.14,17,entertainment,58,San Diego,15,0
29.59,16,gas,86,Los Angeles,20,0
133.7,10,electronics,47,San Antonio,18,0
20.46,20,groceries,61,Dallas,10,0
77.6,17,gas,27,San Jose,19,0
100.85,7,dining,47,Phoenix,16,0
42.53,11,travel,66,San Jose,11,0
1.96,23,groceries,52,Chicago,21,0
33.85,0,dining,82,Dallas,16,0
144.97,19,dining,34,New York,20,0
62.36,20,electronics,48,Chicago,13,0
56.54,11,utilities,87,Los Angeles,13,0
4.19,5,travel,69,Los Angeles,11,0
13.95,2,utilities,43,Chicago,15,0
54.25,4,utilities,22,San Jose,17,0
54.19,13,gas,31,San Antonio,9,0
142.25,11,travel,68,Philadelphia,18,0
27.83,12,travel,32,Dallas,12,0
53.89,12,groceries,29,San Jose,12,0
33.77,16,electronics,63,San Jose,8,0
10.13,23,utilities,81,Chicago,9,0
2.21,14,electronics,89,Phoenix,12,0
55.55,5,electronics,76,Dallas,16,0
40.8,11,gas,43,Chicago,6,0
15.77,1,entertainment,46,San Diego,8,0
4.74,3,groceries,21,Dallas,15,0
70.51,19,utilities,67,San Antonio,13,0
24.07,20,dining,42,Philadelphia,14,0
64.6,11,travel,57,Philadelphia,19,0
310.09,2,travel,49,Philadelphia,13,0
2.54,16,electronics,54,Phoenix,17,0
14.3,5,groceries,27,San Antonio,17,0
25.76,23,groceries,55,San Antonio,20,0
189.77,16,utilities,78,San Antonio,19,0
4.65,16,utilities,44,Chicago,13,0
338.0,10,electronics,24,Philadelphia,12,0
38.98,22,electronics,90,Dallas,15,0
29.51,6,electronics,26,Dallas,19,0
26.11,1,entertainment,76,Houston,20,0
19.62,18,groceries,53,Dallas,21,0
116.48,1,electronics,47,Los Angeles,12,0
9.19,21,gas,36,San Diego,10,0
50.12,12,groceries,58,Los Angeles,14,0
20.88,23,dining,72,Phoenix,15,0
13.27,23,travel,23,Philadelphia,10,0
737.43,15,travel,39,Los Angeles,12,0
54.75,16,groceries,87,Dallas,24,0
69.13,10,dining,41,Philadelphia,12,0
129.71,8,travel,79,San Diego,19,0
6.02,23,travel,59,Houston,14,0
271.17,8,travel,39,Chicago,18,0
1.63,13,utilities,33,Houston,13,0
13.16,12,dining,30,New York,12,0
19.09,10,utilities,54,New York,14,0
66.56,11,groceries,69,San Diego,17,0
43.05,21,groceries,41,New York,14,0
27.11,2,entertainment,34,Phoenix,17,1
32.64,0,utilities,33,San Jose,12,0
10.24,7,groceries,18,Dallas,10,0
5.49,18,utilities,18,Chicago,14,0
79.19,12,entertainment,47,San Jose,18,0
76.13,6,groceries,41,Los Angeles,19,0
221.72,12,groceries,63,Phoenix,11,0
12.83,5,groceries,19,Los Angeles,16,0
76.05,2,groceries,32,San Jose,10,0
23.56,5,electronics,46,New York,18,0
138.18,2,dining,79,Dallas,10,0
112.88,12,dining,30,San Jose,14,0
42.67,12,utilities,82,Dallas,14,0
22.03,12,utilities,62,New York,19,0
104.91,0,utilities,64,Houston,16,0
71.97,7,entertainment,33,Phoenix,23,0
14.57,4,gas,20,Los Angeles,10,0
6.73,19,electronics,87,Dallas,17,0
23.42,16,gas,22,Dallas,8,0
204.08,8,utilities,43,Dallas,6,0
131.08,12,utilities,32,San Diego,24,0
8.72,12,groceries,90,Philadelphia,18,0
8.16,4,gas,72,New York,14,0
152.88,13,groceries,39,San Jose,15,0
8.48,10,gas,54,Phoenix,15,0
61.02,13,gas,46,San Diego,15,0
15.81,6,groceries,43,Houston,10,0
230.55,23,utilities,87,San Diego,18,0
13.14,16,groceries,28,Philadelphia,17,0
130.59,3,utilities,37,New York,17,0
41.34,9,gas,87,New York,15,0
44.82,9,entertainment,50,Chicago,19,0
3.11,14,entertainment,47,New York,18,0
2.35,19,travel,67,Houston,15,0
25.41,11,electronics,51,Chicago,16,0
44.54,8,groceries,22,San Antonio,12,0
8.58,2,dining,29,Dallas,23,0
8.97,14,groceries,69,San Antonio,14,0
64.96,11,electronics,68,Phoenix,15,0
65.07,14,gas,38,New York,19,0
28.07,0,electronics,88,Phoenix,19,0
84.46,14,gas,75,New York,13,0
8.09,10,travel,81,Philadelphia,16,0
21.6,4,electronics,23,San Diego,14,0
239.24,6,utilities,66,San Antonio,13,0
35.94,11,groceries,89,New York,12,0
38.54,19,electronics,54,San Diego,16,0
526.97,5,utilities,27,Dallas,20,0
6.18,21,electronics,83,San Jose,16,0
86.12,2,dining,73,Los Angeles,20,0
243.91,9,utilities,88,New York,7,0
22.42,20,entertainment,83,Philadelphia,15,0
92.9,21,utilities,62,Houston,15,0
10.19,3,travel,85,San Antonio,19,0
14.53,12,gas,81,Chicago,21,0
52.56,18,utilities,33,Chicago,7,0
86.34,4,electronics,27,San Diego,16,0
127.12,22,entertainment,38,San Antonio,16,0
217.8,21,entertainment,29,Phoenix,15,0
30.54,17,utilities,30,Chicago,16,0
138.7,0,electronics,27,New York,12,0
21.96,20,entertainment,30,Chicago,15,0
97.76,20,dining,51,Dallas,12,0
42.48,15,utilities,76,New York,14,0
56.53,15,utilities,66,Phoenix,9,0
55.05,15,gas,23,Houston,14,0
4.83,21,utilities,29,Philadelphia,14,0
8.59,18,entertainment,46,Los Angeles,13,0
37.45,15,groceries,43,Houston,11,0
4.37,0,electronics,85,Dallas,13,0
89.79,19,travel,33,Phoenix,15,0
94.24,19,travel,70,San Diego,14,0
49.04,9,electronics,36,Los Angeles,15,0
8.62,1,groceries,64,Dallas,9,0
173.5,13,gas,49,San Antonio,9,0
381.71,7,gas,87,San Antonio,18,0
39.51,5,gas,87,Los Angeles,8,0
61.11,2,gas,78,San Diego,16,0
42.19,15,electronics,22,Dallas,14,0
62.58,16,utilities,76,San Jose,21,0
28.69,11,dining,19,Phoenix,14,0
31.77,18,electronics,19,Chicago,13,0
98.19,23,electronics,20,Chicago,12,0
552.66,19,dining,87,Philadelphia,12,0
6.17,2,entertainment,60,New York,25,0
29.24,12,travel,22,San Jose,19,0
8.03,15,travel,67,Dallas,11,0
223.73,10,utilities,27,Philadelphia,17,0
16.36,19,dining,44,Dallas,20,0
5.86,15,gas,41,Chicago,17,0
71.22,19,gas,39,San Jose,24,1
268.59,1,utilities,20,Chicago,15,0
73.43,3,entertainment,33,San Jose,11,0
42.34,3,utilities,47,San Antonio,12,0
54.11,16,dining,60,San Antonio,11,0
180.88,0,dining,21,Houston,17,0
11.6,0,groceries,57,San Diego,19,0
28.96,4,entertainment,33,Los Angeles,10,0
19.24,21,dining,89,New York,13,0
8.15,11,dining,33,New York,11,0
22.33,5,entertainment,83,Los Angeles,14,0
125.12,5,gas,72,Philadelphia,18,0
65.36,16,electronics,37,San Diego,16,0
71.75,21,gas,68,Chicago,15,0
39.48,12,electronics,74,Philadelphia,14,0
62.05,7,groceries,68,San Diego,13,0
12.67,23,gas,35,Dallas,22,0
22.84,11,dining,76,San Diego,16,0
41.7,14,entertainment,45,San Antonio,7,0
46.2,18,entertainment,86,Houston,19,0
48.63,20,electronics,45,Chicago,22,0
28.05,19,gas,30,San Antonio,13,0
21.05,16,travel,23,New York,12,0
1464.58,8,travel,46,San Antonio,13,1
98.31,20,dining,26,Philadelphia,8,0
54.37,17,electronics,46,Chicago,13,0
25.03,1,dining,55,Chicago,10,0
19.27,10,utilities,82,Los Angeles,10,0
28.31,22,entertainment,73,New York,18,0
47.06,19,gas,47,Phoenix,17,0
3.47,16,gas,76,San Antonio,14,0
5.04,20,dining,75,San Antonio,15,0
15.42,17,groceries,27,Philadelphia,6,0
42.46,14,gas,38,San Jose,11,0
24.85,6,travel,73,Philadelphia,17,0
195.15,15,dining,43,San Antonio,15,0
5.59,0,utilities,32,San Diego,8,0
13.44,17,entertainment,52,Phoenix,13,0
205.23,21,gas,32,New York,12,0
38.76,7,utilities,23,San Antonio,9,0
95.76,6,dining,45,Los Angeles,7,0
388.19,1,entertainment,80,Phoenix,19,0
14.4,11,entertainment,46,San Antonio,8,0
29.39,15,electronics,65,San Antonio,22,0
23.88,8,electronics,80,Dallas,8,0
3.17,19,groceries,75,Phoenix,17,0
22.82,10,groceries,38,Philadelphia,14,0
95.32,14,gas,39,San Jose,14,0
63.35,2,utilities,44,Philadelphia,12,0
69.61,22,electronics,74,New York,15,0
21.1,20,entertainment,27,San Jose,12,0
15.07,12,electronics,39,San Antonio,11,0
151.88,20,entertainment,61,San Jose,11,0
18.23,12,electronics,45,San Antonio,19,0
47.13,1,entertainment,67,Houston,19,0
40.29,5,utilities,68,Houston,12,0
191.34,5,electronics,18,Philadelphia,14,0
106.24,11,travel,51,Chicago,16,0
7.0,3,travel,52,San Jose,14,0
7.96,4,entertainment,78,Philadelphia,13,0
66.33,22,utilities,47,Houston,15,0
30.65,7,entertainment,85,San Jose,16,0
19.18,5,utilities,57,San Diego,10,0
112.03,20,groceries,82,Phoenix,16,0
41.47,2,electronics,54,San Diego,19,0
35.27,22,utilities,81,Dallas,16,0
84.42,7,entertainment,18,Houston,14,0
21.11,18,gas,32,New York,15,0
217.51,20,gas,30,San Jose,15,0
12.86,10,groceries,46,San Antonio,14,0
72.84,17,gas,72,San Antonio,15,0
185.05,9,entertainment,62,Phoenix,21,0
6.34,19,travel,21,Phoenix,18,0
21.93,11,travel,81,New York,13,1
130.41,19,electronics,32,Chicago,16,0
132.78,7,dining,65,New York,18,0
26.96,18,electronics,73,San Antonio,12,0
13.71,20,gas,87,Phoenix,25,0
104.28,15,groceries,32,Houston,5,0
137.04,20,gas,56,San Antonio,20,0
8.19,17,travel,86,Dallas,18,0
7.81,8,utilities,77,Philadelphia,18,0
43.39,3,travel,61,Dallas,18,0
70.47,8,dining,60,Philadelphia,19,0
23.13,1,electronics,21,San Jose,16,0
74.83,8,entertainment,67,Dallas,18,0
14.12,8,gas,56,Philadelphia,11,0
2.62,17,groceries,71,Dallas,16,0
19.91,10,dining,40,Chicago,20,0
35.73,12,travel,77,Phoenix,13,0
23.78,5,utilities,52,Phoenix,9,0
8.25,8,dining,71,San Jose,13,0
3.75,15,utilities,75,San Diego,8,0
17.87,3,utilities,79,San Antonio,21,0
97.24,1,groceries,65,Los Angeles,17,0
149.52,6,utilities,24,Los Angeles,11,0
137.72,14,utilities,62,San Antonio,14,0
12.44,5,travel,30,San Jose,20,0
8.29,10,groceries,70,San Jose,11,0
60.1,19,entertainment,56,Houston,16,0
70.96,16,entertainment,35,Philadelphia,12,0
53.53,3,utilities,39,Dallas,11,0
2.95,18,dining,53,San Jose,19,0
11.7,6,electronics,70,Houston,17,0
31.96,10,groceries,89,San Antonio,11,0
59.42,12,gas,20,Dallas,15,0
83.16,20,electronics,79,New York,14,0
39.37,2,groceries,46,San Jose,18,0
49.25,13,groceries,90,Los Angeles,15,0
36.67,1,travel,25,Dallas,13,0
75.4,17,utilities,63,Phoenix,17,0
48.2,4,travel,73,Houston,7,0
35.83,12,dining,66,San Antonio,14,0
24.0,12,gas,60,Phoenix,11,0
36.51,23,electronics,27,New York,14,1
59.23,23,electronics,30,Dallas,14,0
45.65,13,entertainment,74,San Diego,17,0
52.3,11,dining,19,Chicago,13,0
165.88,20,gas,82,San Jose,14,0
45.52,12,dining,59,Chicago,16,0
